,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39,mfcc40,mfcc41,mfcc42,mfcc43,mfcc44,mfcc45,mfcc46,mfcc47,mfcc48,mfcc49,fname,label
39,-277.96622,151.56143,8.424589,-14.326387,-22.455692,-10.90757,-17.406733,-36.235138,-47.56466,-27.983871,-28.465586,-35.975166,-14.633374,-15.454216,-20.386,-4.623139,7.103319,10.958125,25.054419,34.33299,27.462826,18.392836,8.285598,-1.5903025,-9.044543,-3.4378326,-1.8948817,-9.754813,-6.3329186,0.23786832,2.5117419,-1.7156284,-4.357768,-5.775582,-4.2042074,1.375764,-0.44155896,1.2443995,4.0596004,1.5184526,2.0928087,3.3053992,3.251404,2.742197,1.8227574,1.9358242,1.2928215,-0.71247315,-1.5372006,0.017659808,set_a/artifact__201106221254.wav,artifact
40,-496.1824,62.221672,9.681172,22.574318,9.242278,13.187013,5.5882726,7.9069014,2.6617968,4.1816287,-0.9524512,1.2636749,-3.0698452,-0.8203557,-4.6755953,-1.7399836,-5.439099,-2.4976904,-5.835123,-2.7927048,-6.1811075,-2.8424253,-6.013187,-1.9854435,-5.0859313,-1.2440988,-4.409914,-1.1461298,-4.049083,-0.79127604,-3.4394512,0.18448631,-2.7851026,0.5663404,-2.4903913,0.10904353,-2.6445534,0.52286386,-2.175736,0.8330222,-2.7833297,0.6045,-1.9397498,1.225393,-2.1009498,0.9336383,-1.899814,0.9484541,-1.874068,1.0137773,set_a/extrahls__201101070953.wav,extrahls
41,-454.65634,99.45813,17.842161,39.30966,14.872849,22.087341,7.9651585,9.321386,0.29860967,2.1345809,-2.5154006,-0.47815448,-3.9709976,-3.0917785,-7.2480507,-5.013796,-7.3080688,-5.1924067,-6.575374,-4.327408,-5.8059382,-3.6346762,-4.4289036,-1.8332393,-3.0179493,-1.3834139,-2.6187773,-0.94517463,-2.0654902,-0.65772516,-1.5821583,-0.24034415,-1.0747347,0.04081618,-0.855132,0.34513706,-0.82869494,-0.07076399,-0.7300577,0.22295222,-0.4992171,0.51582044,-0.30506822,0.22191642,-0.5872246,0.1352511,-0.3041622,0.5537592,-0.22715743,0.04641695,set_a/extrahls__201101091153.wav,extrahls
42,-671.62036,35.237072,-0.05186868,21.526402,3.983725,9.687203,1.8837608,4.8301845,-0.49347666,2.354839,-3.197428,0.37894863,-4.9472556,-1.0629922,-5.2873974,-1.7211473,-4.8414583,-1.3183675,-5.0131097,-0.9822563,-5.0789275,-1.3691009,-4.620009,-0.1940473,-3.5890582,0.31115448,-2.5015595,0.7708334,-2.2317843,1.1427895,-2.0070574,1.1023313,-1.6284095,1.2074386,-1.28675,1.3958623,-1.5139437,1.2288694,-1.7280868,1.1448333,-1.145902,1.203664,-1.0303429,1.5090168,-1.1013907,1.5073302,-1.0698272,1.1634142,-0.8865101,1.1798503,set_a/extrahls__201101152255.wav,extrahls
43,-452.14542,122.47208,9.030285,24.747097,14.514076,29.14468,10.943706,6.8072467,0.5504763,8.726332,4.9071236,3.3071737,-1.3085616,2.9826493,0.43050483,-1.0114269,-6.4565153,-4.6322656,-5.240967,-3.9793165,-6.5708055,-4.8901086,-4.650596,-1.8975943,-4.200519,-3.1898205,-3.630467,-1.7233852,-3.7496915,-3.153124,-3.6754243,-2.1293302,-3.13544,-1.5283184,-0.8506166,1.21747,-0.56090814,-1.2587687,-1.9975784,0.7572278,0.18587092,-0.9418349,-2.6064837,-0.37530512,0.22053312,0.25014722,-1.575532,-0.45928138,0.76230633,1.5479939,set_a/extrahls__201101160804.wav,extrahls
44,-433.94788,95.64029,7.806315,32.774254,14.667113,22.765234,8.61164,8.442687,1.0569927,3.9927468,1.2701948,3.7963479,-0.9244406,-1.744231,-4.96525,-1.9629772,-4.431021,-3.0656447,-4.65859,-3.9077287,-4.49408,-2.3353558,-4.5761776,-3.838425,-4.28966,-2.1681223,-3.7375169,-3.678097,-4.1782403,-1.9194608,-2.0589519,-1.566803,-2.6422598,-0.9475334,-0.96340644,0.2838282,-0.30011058,-0.9424809,-2.3393111,-1.0607804,-0.9253158,0.062582806,-0.58267397,-0.4683422,-1.1565107,-0.88747364,-0.5516039,0.096937366,-0.99739844,-0.4089138,set_a/extrahls__201101160808.wav,extrahls
45,-393.49396,89.29684,24.778305,33.54953,16.171993,18.710407,9.936919,12.924157,2.086134,5.7911553,0.2574557,2.4055622,-4.342968,-0.98537886,-6.675006,-3.5914485,-6.6599317,-2.2788565,-7.818628,-4.8860335,-7.0929513,-3.724692,-6.562938,-1.9647757,-4.6047297,-0.6471724,-3.8188517,0.59660923,-2.590409,1.2655375,-2.7995625,0.35463074,-2.288493,1.1645765,-2.1700635,0.63621396,-2.5317688,0.70890164,-2.3317313,1.2360433,-1.8525865,1.0549672,-2.404513,0.8400198,-2.7376134,-0.26846504,-2.3203156,1.1239458,-1.1572077,1.2127582,set_a/extrahls__201101161027.wav,extrahls
46,-522.3824,116.15156,45.13889,45.835735,27.58727,15.340412,10.418208,4.026483,2.5867677,-0.73581564,-0.7394091,-1.9146919,-2.732869,-2.4521272,-3.7435267,-3.834178,-3.7780774,-4.292956,-4.700828,-4.672956,-4.1225843,-3.5952976,-3.700535,-3.3436122,-2.9501371,-3.0609438,-2.6609478,-2.46012,-2.2175577,-1.9513042,-1.8315687,-1.4353223,-1.4616747,-1.4616661,-1.4930507,-1.7704247,-1.2860116,-0.81846553,-1.0855322,-0.9941385,-0.56737757,-0.3760363,-0.034755114,0.08949973,-0.029420216,-0.010082834,-0.05229376,0.20338872,0.28228492,0.031133244,set_a/extrahls__201101241423.wav,extrahls
47,-498.67783,147.34988,28.90792,28.316525,8.774331,15.416182,6.2270093,3.8484852,-1.3930075,-3.0136945,-5.045725,-5.044021,-5.1176825,-4.8493857,-5.0397825,-5.069772,-4.9049325,-5.1258225,-4.954316,-4.677026,-4.302477,-3.9763541,-3.2221913,-2.8474011,-1.8117621,-2.1954136,-2.1058764,-1.7597389,-1.2116772,-1.2874873,-1.85979,-2.0559535,-1.5090445,-0.26094902,0.69991696,0.57584083,-0.52137446,-0.90462613,-0.22350264,0.22989053,0.29998747,0.19209251,-0.34687868,-0.32724664,0.34533778,0.57758594,0.2328527,-0.26100728,-0.0012186655,0.45884886,set_a/extrahls__201101241433.wav,extrahls
48,-596.1798,79.996796,8.533219,32.317158,7.98902,13.164901,1.7313291,5.1589036,-0.15642905,3.3662977,-0.98828936,1.1786709,-2.7295067,-1.3278348,-5.023715,-3.6722333,-6.022283,-4.59457,-6.386098,-4.2051115,-5.285502,-2.7661288,-3.972446,-1.6233796,-2.899724,-1.6059077,-3.0947459,-2.065604,-3.952438,-2.9794369,-3.7666974,-1.8515577,-2.3497527,-0.4319755,-0.95203495,0.6227808,-0.3245377,0.7633321,-0.3035088,0.19749378,-0.8093212,-0.33965227,-1.0920439,0.011778137,-0.3173878,0.6048908,0.42106166,1.5971602,0.78333384,0.5511787,set_a/extrahls__201102070251.wav,extrahls
49,-618.3054,58.309578,-7.9950495,25.217958,3.3306968,12.309573,-1.3835194,6.7065682,-0.9761438,4.0822835,-4.0301523,0.34126025,-5.5012302,-0.8118798,-6.5133896,-1.9938471,-6.307475,-1.9285082,-6.644823,-2.5644028,-6.246952,-1.5957286,-5.3756537,-1.0258843,-4.389327,-0.45414928,-3.8278167,0.21259688,-2.861191,1.0628722,-2.3550332,0.89875525,-2.5838046,1.2683878,-1.6274508,1.7761136,-2.0407186,1.2572074,-0.96522796,2.150446,-1.799817,1.6607738,-0.77453506,1.806679,-1.5803735,1.047262,-1.0129235,1.4602478,-1.3332705,1.9525597,set_a/extrahls__201102071835.wav,extrahls
50,-474.06686,106.20597,19.985582,38.512257,14.039271,20.149548,5.8118343,9.305602,0.8802171,2.8277085,-4.288047,-1.0580357,-4.390729,-0.44061553,-4.180546,-1.7748113,-5.3627677,-3.0807936,-6.3645105,-3.0202608,-5.067333,-1.9243356,-4.5191283,-2.64765,-5.61698,-2.7793183,-4.2406397,-1.9886045,-4.4400506,-2.1386406,-3.645896,-0.6412257,-2.2223606,0.120980725,-2.1656876,0.41603288,-1.6451411,-0.1239664,-1.8576645,-0.263512,-1.6957849,0.8492879,-0.028317712,1.9658763,0.3321416,1.3172424,-0.3834912,0.7096492,-0.64297223,0.45091486,set_a/extrahls__201102241217.wav,extrahls
51,-400.96066,128.51602,29.644878,38.00523,13.096206,21.449158,8.69973,9.247946,-0.7883543,0.4326621,-5.6137276,-3.4344513,-6.479758,-3.3583167,-6.4324975,-4.073709,-6.284349,-3.6414638,-5.5185995,-3.7944777,-5.567011,-2.7471733,-3.4777074,-1.4391612,-3.4915516,-1.9852134,-3.447215,-1.8317292,-3.2676265,-2.4073036,-3.7052622,-2.0561266,-2.5648806,-0.818427,-1.4962443,0.27826875,-0.55673534,0.34374762,-1.2482152,-0.6839146,-0.9018114,0.8293513,0.36181286,1.0489297,-0.49282482,-0.035148606,-1.4279972,-1.0710196,-1.595117,-0.9436581,set_a/extrahls__201103150114.wav,extrahls
52,-506.37946,86.261475,28.508408,36.436913,23.56393,15.40348,10.275599,6.0551314,1.7494053,1.2051067,-2.4085617,-3.6724596,-4.8221936,-3.9638784,-5.7827687,-3.7146046,-5.097384,-3.786223,-5.5540195,-4.857015,-5.0582333,-3.098142,-5.044746,-2.6501098,-3.88752,-1.6321813,-3.4961805,-2.0468554,-3.2796602,-0.534366,-2.9263332,-0.5552672,-2.231753,-0.3557405,-1.4609505,-0.37544328,-0.64349747,-0.27217695,-0.5604023,0.23789571,-0.55596906,0.6840593,-0.58843726,0.885363,-0.22178717,0.5889352,-0.5914323,0.60749525,-0.8928123,0.111970566,set_a/extrahls__201103170134.wav,extrahls
53,-679.5157,39.68025,8.751523,25.076092,8.863981,11.409074,5.1981907,5.592083,0.66563714,2.6947482,-1.511733,0.4007294,-2.994441,-0.5206245,-4.4633613,-1.8402774,-4.7130437,-2.5387535,-4.7710533,-2.3430016,-5.0841403,-2.0425136,-4.6602416,-1.9106839,-3.8565466,-1.5165198,-3.2111068,-1.3380526,-2.7975848,-0.56768954,-2.1536734,-0.34833577,-1.8388048,-0.053515255,-1.3650916,0.19194706,-1.3271714,0.18670772,-1.2042059,0.42253804,-0.76329184,0.078659184,-0.871285,0.6545065,-0.6479327,0.735217,-0.23362952,0.89192307,-0.03985074,0.55041337,set_a/extrahls__201103182227.wav,extrahls
54,-376.0716,142.89626,36.88716,33.480072,9.971921,15.057715,7.671609,4.084227,-3.6120598,-4.7501807,-3.3969746,-2.1375036,-2.669026,-2.9385777,-3.203748,-4.1967897,-4.8070765,-5.434571,-5.5650373,-5.3768463,-4.6991334,-4.886401,-4.983792,-5.564014,-5.326497,-5.8073354,-5.7141,-5.368833,-4.7907047,-3.5809495,-1.9686968,-1.0445114,-0.99527735,-1.179234,-1.2596903,-0.7364524,-0.26325676,-0.5760231,-1.2922208,-1.979947,-1.6378392,-0.80856687,0.24723159,1.1317216,0.76415277,0.30724436,-0.3598261,-0.5708579,-0.6078597,-1.072363,set_a/extrahls__201103200218.wav,extrahls
55,-437.21707,110.60364,29.80429,33.880676,13.848829,19.795122,11.032263,10.139584,-3.7159283,-0.39084896,-6.41091,0.4045607,-2.6958413,-0.55036163,-7.248921,-4.0240912,-6.2221136,-2.207386,-5.8777914,-2.8756104,-6.9092326,-1.9716979,-3.6823626,-1.2014196,-5.8715367,-1.376813,-6.452207,-0.9809124,-3.713345,-0.009996572,-4.4578953,-1.8601309,-3.9509158,0.9245134,-1.6625452,0.17105979,-3.1582563,-0.6029088,-2.3891478,1.0951375,-1.6045077,0.8476556,-2.1104937,0.9215725,-2.3442895,2.0983212,-1.9235784,1.591517,-1.4415174,0.66497624,set_a/extrahls__201104021355.wav,extrahls
56,-509.9808,93.78982,9.232249,33.372135,10.676179,17.70477,1.3016975,8.118607,0.27219287,5.178668,-0.2377842,2.6783884,-2.707005,0.02609224,-2.758376,-1.60173,-6.082711,-2.5060673,-4.20522,-3.0688767,-4.654381,-1.8451513,-6.2215157,-2.9890513,-4.008639,-2.463543,-5.618547,-2.4037824,-2.0960968,-1.4267565,-3.9296079,-0.7979138,-1.967766,-0.78386414,-3.10756,0.4995504,-1.8748131,-1.0960915,-2.0924366,1.2157055,-2.4264057,-1.7175249,-1.0468245,-0.5663031,-1.1303116,1.4518108,-0.22397223,0.2080233,-0.5624059,0.91799027,set_a/extrahls__201104140118.wav,extrahls
57,-373.06607,152.07285,36.03307,34.08457,12.747924,21.836775,11.434243,8.989228,2.8824542,3.5574372,-1.1037718,0.24286014,-2.8785205,-3.2838166,-3.8288627,-4.4859138,-5.4992447,-4.779685,-6.606611,-6.073728,-6.9126983,-7.1212883,-5.2640224,-3.717733,-4.9072013,-4.3861747,-5.180345,-5.0371275,-3.0901237,-3.490787,-2.9185982,-1.7317965,-2.8906965,-1.7531078,-1.1680502,-2.204481,-1.2541683,-1.2666031,-2.0593574,-0.6843458,-1.279159,-1.6577947,-0.6772464,-0.8365382,-0.54479945,-0.14364097,-1.1178657,-0.19460185,-0.007525594,-1.4351001,set_a/extrahls__201104270458.wav,extrahls
58,-369.01102,155.22807,38.19307,32.907913,11.140114,21.359768,12.357602,10.324541,1.9493606,2.8980048,-0.8863908,-0.6705123,-2.4971368,-2.8957827,-4.239872,-3.7668242,-5.249418,-4.7635474,-5.9453464,-5.4179816,-7.357231,-6.6301904,-5.6236496,-3.7259164,-4.651436,-4.891842,-5.3043823,-5.323872,-3.892741,-3.2596753,-2.7257411,-1.7036014,-2.9578583,-2.0622725,-1.1144934,-1.1917803,-1.5184754,-1.7742785,-1.421711,-0.9272547,-1.39762,-1.3447454,-1.1983749,-0.8025265,0.08514428,-0.4274097,-0.98145145,-0.6653451,-0.74974394,-0.7637626,set_a/extrahls__201104270459.wav,extrahls
59,-517.9335,97.11117,14.152631,45.289196,22.107344,25.001804,15.39796,14.374636,9.523681,14.048428,10.929529,8.344754,4.2510366,7.8301024,6.174839,5.563654,2.9724443,4.5508666,3.034828,3.5257967,0.731631,3.0119972,0.19086555,0.59892964,0.11723402,0.071839415,-0.88051564,0.664006,-1.0624622,0.3765232,-1.0640639,0.11282978,-0.6133063,-1.4356213,-0.92015505,-0.3591563,-1.5863624,-0.8153693,-1.7801386,-0.85902816,-1.1897302,-0.36429957,-0.90114534,-0.3847706,-0.4313883,0.31436515,-0.9328282,0.04731181,-0.21231128,0.0029418562,set_a/murmur__201101051104.wav,murmur
60,-553.3824,61.45087,-11.238965,27.315763,8.830784,13.050761,4.3178983,7.672784,5.5077524,9.728667,7.410753,5.274427,0.6215266,5.4555235,4.607679,2.2783456,0.7004915,4.4372087,0.51426774,0.56401706,0.46589592,1.4866972,-0.7846509,0.74101347,0.13007346,-0.47371066,-0.692541,0.38878244,-0.7531031,0.36273888,-0.49716142,0.3635558,-0.14415601,0.35742623,0.1783753,0.62765074,-0.17242135,0.8179793,-0.32477194,0.8071152,-0.003307263,0.80738354,-0.48128602,0.17218842,-0.15867543,0.013620322,-0.11295028,0.2193441,-0.3455043,-0.1499545,set_a/murmur__201101051108.wav,murmur
61,-377.23184,93.36066,11.84343,46.102745,24.742739,26.94136,19.114437,16.37453,15.940452,18.406271,16.50085,10.28683,8.271174,11.697296,9.753369,6.509294,6.8255563,7.087846,4.4376373,4.373452,3.7473838,2.4051156,1.0563704,0.3566728,-0.4596213,-0.934013,-0.9253078,-1.5079001,-1.1874431,-1.7347329,-2.5252225,-1.5944585,-1.4927161,-2.3278391,-1.244031,-0.78594756,-1.0752505,-1.6175381,-1.1409062,-0.90268284,-0.89280385,-0.4913311,-0.7043533,-0.18203226,-0.14839351,0.12570365,-0.2635327,0.29012838,0.28333753,-0.12828496,set_a/murmur__201101051114.wav,murmur
62,-458.45142,53.636436,45.15948,38.014362,32.779602,28.261517,24.19983,21.003254,18.512571,16.465889,14.815306,13.502663,12.376177,11.365337,10.44822,9.596966,8.845004,8.176673,7.5295587,6.8825903,6.281664,5.7335076,5.2355537,4.792097,4.4124265,4.0949435,3.8083088,3.4764702,3.0827105,2.745106,2.5504289,2.419421,2.2362216,2.0200608,1.8615153,1.7892671,1.7690159,1.75393,1.7046239,1.6266024,1.5309238,1.3604798,1.0852646,0.8158675,0.7010713,0.7345416,0.7381481,0.62082446,0.48476267,0.42035735,set_a/murmur__201101180902.wav,murmur
63,-365.31754,125.33766,19.306807,46.825455,19.61493,19.319368,6.7464285,13.231569,3.4874144,3.5577207,-1.1754628,1.0263956,-4.88788,-2.7156653,-5.5170527,-4.068902,-4.611101,-2.489198,-5.51578,-2.7406652,-3.7714071,-2.7500134,-4.881386,-2.1118774,-3.820755,-2.8753412,-3.5729237,-1.915233,-4.039431,-2.0513911,-2.9107468,-2.2102778,-2.73707,-0.8963588,-2.8031332,-1.6703622,-2.2568526,-0.70875806,-2.4312067,-1.3658113,-1.2876569,-0.27995887,-1.7709054,-0.51611197,-0.9633698,-0.34245846,-1.0230125,-0.17934099,-0.5193649,0.10570386,set_a/murmur__201102051443.wav,murmur
64,-416.55762,146.06718,23.767376,17.709393,35.22614,24.47282,10.799782,5.1645994,6.99722,6.1441007,0.049002755,-4.256672,-4.223666,-3.96559,-5.0760202,-4.569102,-3.8715103,-3.095515,-1.2238988,-2.1877265,-5.297081,-5.0897098,-2.3987136,-2.0288305,-3.4502478,-2.343766,1.3745807,1.9968922,-3.125034,-6.645648,-3.2729495,-0.4276234,-3.1486776,-4.604361,-2.099968,-1.550455,-2.4367864,-0.48004606,0.34075236,-2.4270082,-2.8183978,0.31752422,0.43105972,-3.5560558,-4.566664,0.046029158,2.9528506,-0.21347111,-2.2567182,0.16599537,set_a/murmur__201102052338.wav,murmur
65,-475.576,71.69674,59.904827,49.745808,41.104774,33.94598,28.314226,24.467663,21.002792,17.854969,15.562043,13.976568,12.279943,10.681241,9.338356,8.090287,6.8088756,5.885262,5.250449,4.7299433,4.21937,3.8982668,3.7458203,3.8014708,3.892606,3.8976552,3.7169845,3.4813225,3.2014244,2.9325023,2.6896262,2.53881,2.3804781,2.1851802,1.8994731,1.6215446,1.3944988,1.2995918,1.2974648,1.3790873,1.3774745,1.1860776,0.8476887,0.6138312,0.5168324,0.46106422,0.36302146,0.3055654,0.25438008,0.17825654,set_a/murmur__201103291548.wav,murmur
66,-437.21555,110.604385,29.800415,33.883404,13.844756,19.800392,11.024403,10.1493025,-3.723319,-0.3843369,-6.420364,0.41326332,-2.7025158,-0.54357773,-7.2554245,-4.020219,-6.2233653,-2.2076855,-5.8767843,-2.878351,-6.9054694,-1.9781644,-3.6775591,-1.2035847,-5.870454,-1.3796815,-6.4503384,-0.9804348,-3.7151217,-0.011406227,-4.456988,-1.8550674,-3.9514956,0.92443764,-1.6663543,0.17356828,-3.1587012,-0.60506797,-2.3889942,1.0967641,-1.6049209,0.84466183,-2.1073344,0.92022824,-2.3378243,2.0892067,-1.9163839,1.5840663,-1.4357302,0.65886474,set_a/murmur__201104021355.wav,murmur
67,-390.44366,141.73215,13.991084,27.139725,16.232626,19.13441,0.87043667,5.0355453,4.1819177,6.4498253,1.2555536,1.3880829,-3.765224,-4.8681555,-5.6172323,-2.0890913,-4.0527806,-5.8098364,-7.8145356,-5.498398,-4.388387,-2.6989748,-4.83701,-5.228446,-6.1604457,-3.900062,-3.0449142,-1.9480182,-2.1226382,-0.63859326,-0.74170345,-1.1153011,-2.9286857,-2.8360155,-2.949769,-1.4035503,-0.88064206,0.07276662,0.08881262,0.7198745,0.4722937,-0.562622,-2.2029774,-2.0306656,-1.0348938,0.59211415,1.0409673,0.8940386,0.9290751,1.1217774,set_a/murmur__201104241315.wav,murmur
68,-434.9203,93.76519,8.517176,32.63227,10.405182,19.30422,3.152812,7.385262,-0.7555209,4.3984346,-4.3490458,-0.04773041,-4.378016,0.6203321,-4.977519,-1.8198493,-6.806819,-2.2777271,-6.0189843,-1.4953812,-5.021825,-1.9502957,-6.4144006,-1.8752706,-4.0341215,0.18833806,-3.932009,-0.8828379,-3.002982,1.312031,-2.4236605,0.22853397,-3.2487617,0.4771074,-2.0311122,1.3239245,-2.2318578,1.2147607,-1.2052209,0.5464047,-2.7941654,0.29509285,-1.3473614,1.56921,-1.352286,0.24095741,-2.9254403,-0.26937005,-0.90961176,2.3077948,set_a/murmur__201104291843.wav,murmur
69,-407.8804,113.1568,12.093705,34.86353,17.320658,25.693697,7.0793543,8.589491,0.4877361,5.009394,-1.719779,1.2113688,-4.6580834,-0.58871543,-4.1845436,-1.5186471,-5.4280796,-2.0117762,-5.4002094,-1.8157705,-5.26299,-2.1300728,-4.581156,-1.3000553,-4.588196,-1.4369844,-4.075733,-1.5748459,-4.0379515,-1.0647427,-3.4431632,-0.8081336,-3.8291893,-0.95292485,-3.0470252,-0.6036344,-2.524108,-0.31367823,-2.9416473,-0.27898833,-2.3583338,-0.13449717,-1.6980981,0.2563032,-1.6809113,0.21965437,-1.5638349,0.55076087,-1.6525058,-0.07422052,set_a/murmur__201106141148.wav,murmur
70,-486.1009,76.39717,66.822075,53.99729,41.080963,30.408169,22.881739,18.071144,14.81459,11.970761,8.942259,5.767904,2.8740692,0.7294201,-0.41553345,-0.6346543,-0.26453927,0.28008515,0.69764477,0.88554704,0.898931,0.8431743,0.7817978,0.71798974,0.6521105,0.6496721,0.8399098,1.3339607,2.1315172,3.0913525,3.9829123,4.579079,4.7339725,4.414277,3.6939096,2.7383113,1.7785441,1.0500568,0.69770056,0.70177805,0.8863418,1.0141972,0.91211706,0.55473286,0.06329129,-0.37595826,-0.61991113,-0.6329087,-0.47566032,-0.24786867,set_a/murmur__201108222221.wav,murmur
71,-475.0873,90.618546,77.676346,61.106747,44.951687,32.1277,23.669853,18.672146,15.391964,12.351542,8.889523,5.0436006,1.2168425,-2.039622,-4.3074036,-5.4478416,-5.566722,-4.9477067,-3.9439719,-2.8679757,-1.904952,-1.1304969,-0.5949974,-0.31851968,-0.22502886,-0.103608966,0.31810498,1.2108674,2.5265713,3.9836948,5.189367,5.834346,5.8138733,5.2251854,4.283795,3.244871,2.3499873,1.7746453,1.5841154,1.6983428,1.9090866,1.9777452,1.75392,1.2386312,0.55533165,-0.13233551,-0.69118917,-1.0437374,-1.1548644,-1.0261801,set_a/murmur__201108222223.wav,murmur
72,-485.49515,76.21365,65.88411,53.04281,40.159195,29.619665,22.362747,18.084612,15.472756,13.367828,11.031407,8.415254,5.740313,3.5107226,2.0503743,1.4265536,1.3625548,1.5417093,1.6417543,1.5693642,1.3588059,1.1875399,1.1013806,1.0779806,1.0266117,0.99468994,1.0910778,1.4884894,2.2131338,3.1679308,4.069937,4.6657,4.773705,4.4099092,3.6775403,2.7940474,1.9629531,1.3851062,1.1174742,1.1211156,1.2085457,1.2029542,0.9767274,0.58023196,0.14007162,-0.17857434,-0.3327913,-0.35201454,-0.34064972,-0.33080646,set_a/murmur__201108222224.wav,murmur
73,-481.8718,78.48128,67.79426,54.39082,40.951405,29.986034,22.526579,18.110832,15.385611,13.086635,10.524503,7.6296587,4.704433,2.1962605,0.47012502,-0.420649,-0.64938134,-0.5092091,-0.25208005,-0.028970718,0.15463571,0.36613163,0.64023244,0.9336174,1.2027901,1.4562179,1.759968,2.1950538,2.7815328,3.4431124,4.0216484,4.37462,4.43418,4.2094336,3.7547214,3.1502218,2.48509,1.8509881,1.320393,0.93211323,0.67381114,0.496302,0.35709572,0.24474838,0.1669246,0.11399808,0.051700536,-0.053586274,-0.20283064,-0.35979372,set_a/murmur__201108222226.wav,murmur
74,-481.81332,78.76606,67.676025,53.878265,39.98273,28.828228,21.357708,17.07646,14.470429,12.208716,9.560696,6.491348,3.3714254,0.7745119,-0.9172855,-1.6350926,-1.6375782,-1.2461439,-0.764835,-0.32681137,0.054916114,0.45213714,0.8356774,1.1115726,1.1930794,1.1343263,1.0945039,1.2688243,1.7606391,2.5267217,3.382989,4.1167965,4.5562925,4.611044,4.258422,3.5716875,2.7097547,1.8903917,1.2933046,0.996475,0.9337631,0.96189904,0.9487913,0.84845865,0.68309885,0.4810244,0.23411424,-0.08067358,-0.44885793,-0.78896093,set_a/murmur__201108222227.wav,murmur
75,-479.74072,79.80839,69.82649,56.85449,43.574905,32.479942,24.34455,18.901625,15.066449,11.922762,8.868073,5.8968897,3.208514,1.1489568,-0.137676,-0.6410232,-0.6183788,-0.35046142,-0.1207697,0.000495141,0.021461794,0.046474077,0.08711977,0.16317897,0.26341358,0.49468124,0.95433605,1.712724,2.636509,3.5071266,4.0714808,4.2562757,4.103966,3.7656984,3.317713,2.8091643,2.2358925,1.6753565,1.2070496,0.9166628,0.7644503,0.6773223,0.5617616,0.4343019,0.33130553,0.29547223,0.2585947,0.14013128,-0.12653652,-0.46528614,set_a/murmur__201108222231.wav,murmur
76,-478.28094,82.1609,71.233116,57.695255,43.77273,32.134583,23.51553,17.73348,13.533375,10.047438,6.698801,3.5651965,0.82271695,-1.0919284,-2.0340865,-2.0408833,-1.5277319,-0.8542195,-0.36866125,-0.100506976,0.006891061,0.12614512,0.22529261,0.2682248,0.19382896,0.16776328,0.3663571,0.96645975,1.8711795,2.8614213,3.6073143,3.977751,3.9635048,3.713612,3.2919102,2.772553,2.1697965,1.5977055,1.1265705,0.825773,0.61323476,0.4171593,0.17306681,-0.020198721,-0.07100996,0.08406986,0.3110565,0.44216496,0.32757702,0.036807172,set_a/murmur__201108222232.wav,murmur
77,-473.44598,89.368744,78.51716,63.841328,48.756603,35.776306,25.925587,18.938046,13.888577,9.834456,6.1909184,2.8045819,-0.1633142,-2.433407,-3.8125784,-4.3210597,-4.1739006,-3.6538963,-2.992899,-2.334003,-1.7553674,-1.3012663,-0.98457414,-0.76225877,-0.52407295,-0.13135235,0.51460713,1.4271864,2.5258625,3.6475658,4.586439,5.171738,5.3372293,5.123269,4.625697,3.953033,3.2133229,2.5071692,1.9120487,1.4614085,1.1288681,0.8422189,0.5415562,0.2365318,-0.0066254684,-0.14194767,-0.19864973,-0.2581255,-0.38347104,-0.5636034,set_a/murmur__201108222233.wav,murmur
78,-483.32224,75.09237,65.36891,53.33998,41.06551,30.7527,23.41021,18.699385,15.56445,12.951063,10.325995,7.554505,4.90403,2.7495396,1.3793509,0.8056165,0.7816254,0.99323124,1.1607167,1.1512009,0.98647606,0.79569113,0.668028,0.62807155,0.69360715,0.919171,1.37901,2.0758905,2.9101212,3.6932817,4.2379766,4.4452796,4.335189,3.9880464,3.4734704,2.8392591,2.138751,1.4740429,0.96696216,0.6904644,0.6172562,0.64331704,0.66671497,0.6444593,0.5858354,0.50313556,0.3826443,0.19295907,-0.063820444,-0.32318696,set_a/murmur__201108222235.wav,murmur
